id,item_id,dept_id,cat_id,store_id,state_id,d,quantity_sold,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,cost_price,selling_price,snap_flag,is_weekend,lag_1,lag_7,lag_28,rolling_mean_7,rolling_mean_28,rolling_std_28,gross_margin,sales_momentum,stock_level,reorder_level,inventory_gap,inventory_turnover_proxy,future_7_day_demand,future_daily_demand,days_to_stockout_target,stockout_risk,product_movement_class
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1639,11.0,2015-07-25,11526,Saturday,1,7,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,1,28.0,17.0,13.0,10.857142857142858,12.071428571428571,5.537271499698717,8.440000000000001,0.8993337830002249,265.0,88.0,177.0,0.045552388751093666,99.0,14.142857142857142,18.605817452357073,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1640,10.0,2015-07-26,11526,Sunday,2,7,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,1,11.0,7.0,11.0,10.0,12.0,5.537749241945384,8.440000000000001,0.8332638946754437,264.0,82.0,182.0,0.0454543732788891,103.0,14.714285714285714,17.820636451301834,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1641,13.0,2015-07-27,11526,Monday,3,7,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,10.0,7.0,10.0,10.428571428571429,11.964285714285714,5.547653109780301,8.440000000000001,0.8715689434912904,263.0,85.0,178.0,0.04549140769155142,110.0,15.714285714285714,16.630532971996388,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1642,16.0,2015-07-28,11526,Tuesday,4,7,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,13.0,7.0,11.0,11.285714285714286,12.071428571428571,5.537271499698717,8.440000000000001,0.9348338007502338,265.0,91.0,174.0,0.045552388751093666,109.0,15.571428571428571,16.90975387420237,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1643,6.0,2015-07-29,11526,Wednesday,5,7,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,16.0,7.0,3.0,12.571428571428571,12.25,5.581882066777068,8.440000000000001,1.026155299275861,269.0,100.0,169.0,0.0455388641677912,122.0,17.428571428571427,15.346373268133659,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1644,11.0,2015-07-30,11526,Thursday,6,7,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,6.0,3.0,11.0,12.428571428571429,12.357142857142858,5.424323038249146,8.440000000000001,1.0056989607777405,271.0,98.0,173.0,0.04559814486715126,130.0,18.571428571428573,14.514154552410098,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1645,17.0,2015-07-31,11526,Friday,7,7,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,11.0,28.0,12.0,13.571428571428571,12.357142857142858,5.424323038249146,8.440000000000001,1.0981770261366133,271.0,106.0,165.0,0.04559814486715126,127.0,18.142857142857142,14.85512920908379,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1646,26.0,2015-08-01,11527,Saturday,1,8,2015,Unknown,Unknown,Unknown,Unknown,1,1,0,22.82,31.26,0,1,17.0,11.0,13.0,12.0,12.535714285714286,5.493984204005547,8.440000000000001,0.957188600339574,275.0,95.0,180.0,0.045584249823507145,117.0,16.714285714285715,16.355140186915886,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1647,14.0,2015-08-02,11527,Sunday,2,8,2015,Unknown,Unknown,Unknown,Unknown,1,0,1,22.82,31.26,1,1,26.0,10.0,14.0,14.142857142857142,13.0,6.055300708194985,8.440000000000001,1.0878284088037184,286.0,112.0,174.0,0.04545438652312405,115.0,16.428571428571427,17.303370786516854,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1648,20.0,2015-08-03,11527,Monday,3,8,2015,Unknown,Unknown,Unknown,Unknown,1,1,1,22.82,31.26,1,0,14.0,13.0,17.0,14.714285714285714,13.0,6.055300708194985,8.440000000000001,1.1317810717856869,286.0,116.0,170.0,0.04545438652312405,106.0,15.142857142857142,18.762886597938145,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1649,15.0,2015-08-04,11527,Tuesday,4,8,2015,Unknown,Unknown,Unknown,Unknown,1,0,0,22.82,31.26,0,0,20.0,16.0,10.0,15.714285714285714,13.107142857142858,6.154428009732842,8.440000000000001,1.1988186187429841,288.0,123.0,165.0,0.04551075467495897,100.0,14.285714285714286,20.019860973187686,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1650,19.0,2015-08-05,11527,Wednesday,5,8,2015,Unknown,Unknown,Unknown,Unknown,1,1,1,22.82,31.26,1,0,15.0,6.0,17.0,15.571428571428571,13.285714285714286,6.133436852128474,8.440000000000001,1.171954799101143,292.0,122.0,170.0,0.045498865708385544,91.0,13.0,22.290076335877863,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1651,19.0,2015-08-06,11527,Thursday,6,8,2015,Unknown,Unknown,Unknown,Unknown,1,1,1,22.82,31.26,1,0,19.0,11.0,9.0,17.428571428571427,13.357142857142858,6.189682488800968,8.440000000000001,1.3047151550151324,293.0,135.0,158.0,0.04558736269549544,78.0,11.142857142857142,26.06099110546379,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1652,14.0,2015-08-07,11527,Friday,7,8,2015,Unknown,Unknown,Unknown,Unknown,1,1,0,22.82,31.26,0,0,19.0,17.0,8.0,18.571428571428573,13.714285714285714,6.2174017608712315,8.440000000000001,1.3540679325465854,301.0,143.0,158.0,0.04556225964128264,73.0,10.428571428571429,28.58887381275441,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1653,16.0,2015-08-08,11528,Saturday,1,8,2015,Unknown,Unknown,Unknown,Unknown,1,0,1,22.82,31.26,1,1,14.0,26.0,19.0,18.142857142857142,13.928571428571429,6.115726972496111,8.440000000000001,1.3024705918549437,305.0,140.0,165.0,0.045667297577947054,66.0,9.428571428571429,32.00899550224887,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1654,12.0,2015-08-09,11528,Sunday,2,8,2015,Unknown,Unknown,Unknown,Unknown,1,1,1,22.82,31.26,1,1,16.0,14.0,9.0,16.714285714285715,13.821428571428571,6.049509140960189,8.440000000000001,1.2092148371694038,303.0,130.0,173.0,0.045615125268327734,57.0,8.142857142857142,36.759098786828424,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1655,11.0,2015-08-10,11528,Monday,3,8,2015,Unknown,Unknown,Unknown,Unknown,1,0,0,22.82,31.26,0,0,12.0,20.0,21.0,16.428571428571427,13.928571428571429,5.98719975001343,8.440000000000001,1.179402504435579,305.0,127.0,178.0,0.045667297577947054,48.0,6.857142857142857,43.83983572895278,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1656,9.0,2015-08-11,11528,Tuesday,4,8,2015,Unknown,Unknown,Unknown,Unknown,0,1,1,22.82,31.26,1,0,11.0,15.0,19.0,15.142857142857142,13.571428571428571,5.846357342815629,8.440000000000001,1.1157072636753083,297.0,118.0,179.0,0.045694891840191015,45.0,6.428571428571429,45.49234135667396,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1657,10.0,2015-08-12,11528,Wednesday,5,8,2015,Unknown,Unknown,Unknown,Unknown,0,1,1,22.82,31.26,1,0,9.0,19.0,12.0,14.285714285714286,13.214285714285714,5.807767103643083,8.440000000000001,1.0809992757304854,290.0,112.0,178.0,0.04556634533772544,48.0,6.857142857142857,41.68377823408625,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1658,6.0,2015-08-13,11528,Thursday,6,8,2015,Unknown,Unknown,Unknown,Unknown,0,1,0,22.82,31.26,0,0,10.0,19.0,13.0,13.0,13.142857142857142,5.835487130729541,8.440000000000001,0.989055180584086,288.0,103.0,185.0,0.04563476218088529,45.0,6.428571428571429,44.11378555798687,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1659,9.0,2015-08-14,11528,Friday,7,8,2015,Unknown,Unknown,Unknown,Unknown,0,0,1,22.82,31.26,1,0,6.0,14.0,10.0,11.142857142857142,12.892857142857142,5.989739904785862,8.440000000000001,0.8641988987003778,283.0,90.0,193.0,0.0455576381103146,39.0,5.571428571428571,49.89924433249371,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1660,9.0,2015-08-15,11529,Saturday,1,8,2015,Unknown,Unknown,Unknown,Unknown,0,1,1,22.82,31.26,1,1,9.0,16.0,17.0,10.428571428571429,12.857142857142858,6.010572695424634,8.440000000000001,0.811048029597698,283.0,86.0,197.0,0.045431439666795734,37.0,5.285714285714286,52.54641909814324,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1661,3.0,2015-08-16,11529,Sunday,2,8,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,1,9.0,12.0,7.0,9.428571428571429,12.571428571428571,5.9964716256872235,8.440000000000001,0.749940345654323,276.0,78.0,198.0,0.0455484892135484,44.0,6.285714285714286,43.22147651006712,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1662,2.0,2015-08-17,11529,Monday,3,8,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,3.0,11.0,7.0,8.142857142857142,12.428571428571429,6.178988119416819,8.440000000000001,0.6551197030124013,274.0,70.0,204.0,0.045359584193384074,46.0,6.571428571428571,41.07066381156317,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1663,6.0,2015-08-18,11529,Tuesday,4,8,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,2.0,9.0,7.0,6.857142857142857,12.25,6.409628174343138,8.440000000000001,0.5597210723322877,271.0,61.0,210.0,0.045202785229574806,48.0,6.857142857142857,38.95277207392198,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1664,13.0,2015-08-19,11529,Wednesday,5,8,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,6.0,10.0,7.0,6.428571428571429,12.214285714285714,6.442665326395321,8.440000000000001,0.5262727028196522,270.0,58.0,212.0,0.0452379276902149,40.0,5.714285714285714,46.43734643734644,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1665,3.0,2015-08-20,11529,Thursday,6,8,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,13.0,6.0,3.0,6.857142857142857,12.428571428571429,6.36209010280352,8.440000000000001,0.55167974990518,274.0,61.0,213.0,0.045359584193384074,38.0,5.428571428571429,49.56072351421189,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1666,3.0,2015-08-21,11529,Friday,7,8,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,3.0,9.0,28.0,6.428571428571429,12.428571428571429,6.36209010280352,8.440000000000001,0.5171997655361064,274.0,58.0,216.0,0.045359584193384074,43.0,6.142857142857143,43.890160183066364,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1667,7.0,2015-08-22,11530,Saturday,1,8,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,1,3.0,9.0,11.0,5.571428571428571,11.535714285714286,5.827661641828584,8.440000000000001,0.4829302722983766,254.0,51.0,203.0,0.04541601917202801,41.0,5.857142857142857,42.63788968824941,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1668,10.0,2015-08-23,11530,Sunday,2,8,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,1,7.0,3.0,10.0,5.285714285714286,11.392857142857142,5.889974443221206,8.440000000000001,0.4639091239640408,252.0,49.0,203.0,0.04520957116383325,36.0,5.142857142857143,48.06539509536785,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1669,4.0,2015-08-24,11530,Monday,3,8,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,10.0,2.0,13.0,6.285714285714286,11.392857142857142,5.889974443221206,8.440000000000001,0.5516757149842647,252.0,56.0,196.0,0.04520957116383325,35.0,5.0,49.411764705882355,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1670,8.0,2015-08-25,11530,Tuesday,4,8,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,4.0,6.0,16.0,6.571428571428571,11.071428571428571,6.04261760441843,8.440000000000001,0.5934947811165443,245.0,59.0,186.0,0.04518931992697406,29.0,4.142857142857143,57.744107744107744,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1671,5.0,2015-08-26,11530,Wednesday,5,8,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,8.0,13.0,6.0,6.857142857142857,10.785714285714286,5.989850321861715,8.440000000000001,0.6357026500854225,239.0,60.0,179.0,0.04512832283427386,24.0,3.4285714285714284,67.73279352226722,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1672,1.0,2015-08-27,11530,Thursday,6,8,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,5.0,3.0,11.0,5.714285714285714,10.75,6.022334972294262,8.440000000000001,0.5315120188155255,238.0,53.0,185.0,0.04516787744589308,27.0,3.857142857142857,60.14440433212996,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1673,8.0,2015-08-28,11530,Friday,7,8,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,1.0,3.0,17.0,5.428571428571429,10.392857142857142,6.297202704754065,8.440000000000001,0.5222865153868357,231.0,51.0,180.0,0.0449905287979582,26.0,3.7142857142857144,60.561797752808985,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1674,5.0,2015-08-29,11531,Saturday,1,8,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,1,8.0,7.0,26.0,6.142857142857143,10.071428571428571,6.1759903774906535,8.440000000000001,0.6098685236926831,224.0,56.0,168.0,0.044961533972743745,28.0,4.0,54.63414634146342,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1675,5.0,2015-08-30,11531,Sunday,2,8,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,1,5.0,10.0,14.0,5.857142857142857,9.321428571428571,5.395839078871733,8.440000000000001,0.6282850881897728,207.0,52.0,155.0,0.04503083836033918,25.0,3.5714285714285716,56.38132295719844,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1676,3.0,2015-08-31,11531,Monday,3,8,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,5.0,4.0,20.0,5.142857142857143,9.0,5.3748384988656985,8.440000000000001,0.5713650864189694,200.0,47.0,153.0,0.044999775001124995,25.0,3.5714285714285716,54.474708171206224,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1677,2.0,2015-09-01,11531,Tuesday,4,9,2015,Unknown,Unknown,Unknown,Unknown,1,1,0,22.82,31.26,0,0,3.0,8.0,15.0,5.0,8.392857142857142,5.035718976319626,8.440000000000001,0.5956737069625747,187.0,46.0,141.0,0.044881348992022195,24.0,3.4285714285714284,52.99595141700405,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1678,0.0,2015-09-02,11531,Wednesday,5,9,2015,Unknown,Unknown,Unknown,Unknown,1,0,1,22.82,31.26,1,0,2.0,5.0,19.0,4.142857142857143,7.928571428571429,5.003173596003441,8.440000000000001,0.5224566270920785,177.0,40.0,137.0,0.044793935788901916,28.0,4.0,43.170731707317074,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1679,4.0,2015-09-03,11531,Thursday,6,9,2015,Unknown,Unknown,Unknown,Unknown,1,1,1,22.82,31.26,1,0,0.0,1.0,19.0,3.4285714285714284,7.25,4.726795171423503,8.440000000000001,0.47284118446716705,162.0,34.0,128.0,0.04475281016783847,31.0,4.428571428571429,35.77287066246057,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1680,7.0,2015-09-04,11531,Friday,7,9,2015,Unknown,Unknown,Unknown,Unknown,1,0,0,22.82,31.26,0,0,4.0,8.0,14.0,3.857142857142857,6.714285714285714,4.162060946544544,8.440000000000001,0.5743825387708213,150.0,36.0,114.0,0.044761606351195755,30.0,4.285714285714286,34.20195439739414,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1681,7.0,2015-09-05,11532,Saturday,1,9,2015,Unknown,Unknown,Unknown,Unknown,1,1,1,22.82,31.26,1,1,7.0,5.0,16.0,3.7142857142857144,6.464285714285714,3.9108788711712212,8.440000000000001,0.5744967629317012,144.0,34.0,110.0,0.04489056127586415,37.0,5.285714285714286,26.73740053050398,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1682,2.0,2015-09-06,11532,Sunday,2,9,2015,Unknown,Unknown,Unknown,Unknown,1,1,1,22.82,31.26,1,1,7.0,5.0,12.0,4.0,6.142857142857143,3.4395766935318894,8.440000000000001,0.6510568047062105,136.0,35.0,101.0,0.04516773511119141,38.0,5.428571428571429,24.599483204134366,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1683,3.0,2015-09-07,11532,Monday,3,9,2015,LaborDay,National,Unknown,Unknown,1,1,0,22.82,31.26,0,0,2.0,3.0,11.0,3.5714285714285716,5.785714285714286,3.326182806685765,8.440000000000001,0.6171772780013332,129.0,32.0,97.0,0.04485015066328389,38.0,5.428571428571429,23.333333333333332,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1684,1.0,2015-09-08,11532,Tuesday,4,9,2015,Unknown,Unknown,Unknown,Unknown,1,0,1,22.82,31.26,1,0,3.0,2.0,9.0,3.5714285714285716,5.5,3.203007845644338,8.440000000000001,0.6492326070584569,122.0,32.0,90.0,0.0450815976918222,39.0,5.571428571428571,21.51133501259446,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1685,4.0,2015-09-09,11532,Wednesday,5,9,2015,Unknown,Unknown,Unknown,Unknown,1,1,1,22.82,31.26,1,0,1.0,0.0,10.0,3.4285714285714284,5.214285714285714,3.235876924559924,8.440000000000001,0.657408168296491,116.0,31.0,85.0,0.04495035141322673,37.0,5.285714285714286,21.53846153846154,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1686,7.0,2015-09-10,11532,Thursday,6,9,2015,Unknown,Unknown,Unknown,Unknown,1,0,0,22.82,31.26,0,0,4.0,4.0,6.0,4.0,5.0,3.1031644541708623,8.440000000000001,0.7998400319936012,112.0,35.0,77.0,0.04464245854947724,35.0,5.0,21.96078431372549,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1687,6.0,2015-09-11,11532,Friday,7,9,2015,Unknown,Unknown,Unknown,Unknown,0,1,1,22.82,31.26,1,0,7.0,7.0,9.0,4.428571428571429,5.035714285714286,3.1208040613626973,8.440000000000001,0.8792580196840344,112.0,38.0,74.0,0.04496133325340207,45.0,6.428571428571429,17.155361050328228,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1688,14.0,2015-09-12,11533,Saturday,1,9,2015,Unknown,Unknown,Unknown,Unknown,0,1,1,22.82,31.26,1,1,6.0,7.0,9.0,4.285714285714286,4.928571428571429,3.0298340185386547,8.440000000000001,0.8693888196597791,110.0,37.0,73.0,0.044804787488944904,37.0,5.285714285714286,20.424403183023873,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1689,3.0,2015-09-13,11533,Sunday,2,9,2015,Unknown,Unknown,Unknown,Unknown,0,1,0,22.82,31.26,0,1,14.0,2.0,3.0,5.285714285714286,5.107142857142857,3.403040968117743,8.440000000000001,1.0347624241407276,115.0,44.0,71.0,0.04440955171818381,43.0,6.142857142857143,18.42105263157895,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1690,3.0,2015-09-14,11533,Monday,3,9,2015,Unknown,Unknown,Unknown,Unknown,0,0,1,22.82,31.26,1,0,3.0,3.0,2.0,5.428571428571429,5.107142857142857,3.403040968117743,8.440000000000001,1.062728976144531,115.0,45.0,70.0,0.04440955171818381,43.0,6.142857142857143,18.42105263157895,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1691,2.0,2015-09-15,11533,Tuesday,4,9,2015,Unknown,Unknown,Unknown,Unknown,0,1,1,22.82,31.26,1,0,3.0,1.0,6.0,5.428571428571429,5.142857142857143,3.374350809599278,8.440000000000001,1.0553503485433386,115.0,45.0,70.0,0.044720108023905386,44.0,6.285714285714286,18.008948545861298,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1692,2.0,2015-09-16,11533,Wednesday,5,9,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,2.0,4.0,13.0,5.571428571428571,5.0,3.4210676262979103,8.440000000000001,1.1140629017053731,112.0,46.0,66.0,0.04464245854947724,49.0,7.0,15.774647887323944,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1693,5.0,2015-09-17,11533,Thursday,6,9,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,2.0,7.0,3.0,5.285714285714286,4.607142857142857,3.083279707813364,8.440000000000001,1.1470378522491242,103.0,44.0,59.0,0.04472910803917298,49.0,7.0,14.507042253521128,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1694,16.0,2015-09-18,11533,Friday,7,9,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,5.0,6.0,3.0,5.0,4.678571428571429,3.067796548237117,8.440000000000001,1.0684739139725858,105.0,42.0,63.0,0.04455739877307291,33.0,4.714285714285714,21.810089020771514,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1695,6.0,2015-09-19,11534,Saturday,1,9,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,1,16.0,14.0,7.0,6.428571428571429,5.142857142857143,3.7189632736406186,8.440000000000001,1.249756991696059,116.0,53.0,63.0,0.04433459317468938,29.0,4.142857142857143,27.34006734006734,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1696,9.0,2015-09-20,11534,Sunday,2,9,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,1,6.0,3.0,10.0,5.285714285714286,5.107142857142857,3.705244388543878,8.440000000000001,1.0347624241407276,115.0,45.0,70.0,0.04440955171818381,27.0,3.857142857142857,29.061371841155232,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1697,3.0,2015-09-21,11534,Monday,3,9,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,9.0,3.0,4.0,6.142857142857143,5.071428571428571,3.660890110631063,8.440000000000001,1.211028811220323,114.0,51.0,63.0,0.04448582531230929,29.0,4.142857142857143,26.86868686868687,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1698,3.0,2015-09-22,11534,Tuesday,4,9,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,3.0,2.0,8.0,6.142857142857143,5.035714285714286,3.6765739170042107,8.440000000000001,1.2196159627875316,114.0,51.0,63.0,0.044172544852363445,32.0,4.571428571428571,24.403669724770644,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1699,7.0,2015-09-23,11534,Wednesday,5,9,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,3.0,2.0,5.0,6.285714285714286,4.857142857142857,3.6485845628365565,8.440000000000001,1.2938512659158408,110.0,52.0,58.0,0.044155442742728306,30.0,4.285714285714286,25.081433224755703,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1700,5.0,2015-09-24,11534,Thursday,6,9,2015,EidAlAdha,Religious,Unknown,Unknown,0,0,0,22.82,31.26,0,0,7.0,5.0,1.0,7.0,4.928571428571429,3.670993118515805,8.440000000000001,1.4200017387776391,111.0,57.0,54.0,0.04440114439123457,26.0,3.7142857142857144,29.101123595505616,0,fast_moving
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1701,0.0,2015-09-25,11534,Friday,7,9,2015,Unknown,Unknown,Unknown,Unknown,0,0,0,22.82,31.26,0,0,5.0,16.0,8.0,7.0,5.071428571428571,3.5893729095202414,8.440000000000001,1.3800095755766468,114.0,57.0,57.0,0.04448582531230929,33.0,4.714285714285714,23.67952522255193,0,fast_moving
